P4f57A6e9iQ	6213.0	職場危機與翻身-拒絕再當社會 NPC！
yaN9gsqA24s	6657.0	元宵節放風！ 2026年就是自我救贖的一年！#財富 #財富流 #財富自由 #podcast #投資心法 #投資 #分享 #強積金投資 #股市 #buridan #
lGrXbXfRvbQ	349.0	On March 5, 2026, Bitcoin rebounded strongly to 74,000. Is this for real this time?
F6iaC98VqSI	953.0	Good heavens, a killing spree! One death after another (1494)! Greed and fear in the Taiwan stock...
E6gGkhnlHac	459.0	Jiu Fangwu's underlying logic
JN6z0UWWSuw	1046.0	How to overcome decision paralysis #wealth #wealthflow #financialfreedom #podcast #investmentmind...
Sz3gfcEvyr8	1146.0	A prime example of building a billion-dollar personal business single-handedly in the AI ​​era - ...
WP_lzUphhb4	1235.0	Reflexivity Reshapes Reality #Wealth #FinancialFreedom #StockMarket #InvestmentMindset #AI #Wealt...
ZiEQI0Huonk	226.0	March 2, 2026: What is the simplest methodology for making big money through investing? Is it sup...
ewn5i6l2Y1Q	1248.0	馬斯洛需求與財富的關係 #財富 #財富自由 #股市 #投資心法 #ai #財富流  #台積電 #tsmc #nvidia #美股 #openclaw
3YV9ksWuTso	5279.0	今晚來聊個高級的：財富自由最大的意義不在於財富二個字，而是『自由』兩個字～
A5SNIIGHnWc	1218.0	A topic attracting over 100 million followers: Rewriting one's humble origins in a day - How to r...
Uu7OnrU9MMg	640.0	What impact will the formal US-Israel conflict with Iran have on the Taiwanese stock market and e...
luddA_eFbmw	389.0	2026-03-01 How could Bitcoin possibly go to zero with so many Bitcoin ETFs?
GNmXnyeKXzI	1112.0	The Iraq War Reshapes Silicon Shield #Wealth #FinancialFreedom #StockMarket #InvestmentMindset #A...
h1JZS_ZDpQc	981.0	LLM Extreme Engineering Large Language Model #Wealth #FinancialFreedom #StockMarket #InvestmentMi...
9bAbIcj2bFQ	930.0	Terminal Small Model Revolution #Wealth #FinancialFreedom #StockMarket #InvestmentMindset #AI #We...
BoJYeQwsGQI	1245.0	The Feynman Learning Technique breaks the illusion of knowledge #investment #investment #wealth #...
_Tq7uP122ac	1368.0	OpenClaw Fully Autonomous AI Avatar #Investment #Investment #Wealth #FinancialFreedom #StockMarke...
_WS9Jo5VLd4	1288.0	The White Bear Effect - Don't Think About That White Bear #WhiteBearEffect #Investment #Investmen...
SgUPmSMlwuU	587.0	2026 02 27 比特幣有沒有歸0的可能？
dqD6dMDAvFE	1400.0	The survival threshold that crushes the middle class in China and the US - Will Taiwan's middle c...
RyL0alFUjX0	497.0	信息差、認知差與執行差決定一個人走向成功或失敗！ #投資 #投資理財 #財富 #財富自由 #股市 #投資心法 #ai #財富流  #台積電 #tsmc #nvidia #黃仁勳 #輝達 #美股
W_YBRaIIGsA	508.0	不要抱怨、不要抱怨、不要抱怨-吸引力法則的底層邏輯 #投資 #投資理財 #財富 #財富自由 #股市 #投資心法 #ai #財富流  #台積電 #tsmc #nvidia #黃仁勳 #輝達 #美股
Olr3oAem7OY	6440.0	永遠、永遠、永遠不要原諒他人～ 因為曾經傷害過你的人、看不起你的人，他們一開始絕對就是惡意的！
bO0-yb75qE4	4479.0	AI時代可怕的降臨了！
ud5clc1cqKM	6869.0	今晚來聊個非常高級的：何謂介入他人因果？
ZdRJayb5pHo	1217.0	chamath palihapitiya 查馬斯硬核致富法則 #投資 #投資理財 #財富 #財富自由 #股市 #投資心法 #ai #財富流 #tsmc #美股 #chamathpalihapitiya
CsMLvAOzbv4	1260.0	為何納瓦爾寶典是年輕人必讀的書-不靠運氣的致富心法  #投資 #投資理財 #財富 #財富自由 #股市 #投資心法 #ai #財富流 #tsmc  #navalravikant #美股 #納瓦爾
yQMmM7nO66w	1298.0	2028年AI終結白領高薪時代  #投資 #投資理財 #財富 #財富自由 #股市 #投資心法 #ai #財富流  #台積電 #tsmc #nvidia #黃仁勳 #輝達 #美股
BuenMIRVi14	1470.0	靠AI打造一億美元一人公司 #投資 #投資理財 #財富 #財富自由 #股市 #投資心法 #ai #財富流  #台積電 #tsmc #nvidia #黃仁勳 #輝達 #美股
0zyfeu_PyqQ	481.0	February 24, 2026, 11: Why was I able to successfully predict the current Bitcoin high of $126,00...
13RKqBU2w9g	1232.0	Which side should we bet on: Nvidia or TSMC? #Investment #Investment #Wealth #FinancialFreedom #S...
EnNWwrTHt3Q	1146.0	OpenAI's trillion-dollar IPO: A high-stakes gamble #investment #financialmanship #wealth #financi...
bCvIUfBbNrU	995.0	Anthropic's digital workforce ends the SaaS era #investment #investment #wealth #financialfreedom...
UHrKK9hYWiU	1697.0	Elon Musk confirms SpaceX is planning the largest IPO in history. #investment #financialmanagemen...
ErLC5i8nzIE	1012.0	Reclaiming brainpower for upward mobility #investment #investment #wealth #financialfreedom #stoc...
OiV3x6pqrLY	1187.0	Why did the "copycat master" suffer such heavy losses? #Investment #Investment #Wealth #Financial...
N-rNZklfdYM	5415.0	財富指揮官黃靖哲分析師 全球變數不斷，台股馬不停蹄．．穩？不穩？#投資 #投資理財 #財富 #財富自由 #股市 #投資心法＃AI #財富流
Ye8Qv6ZfyYU	5995.0	1.貧窮的本質-第一桶金的累積困難度跟吃大便是差不多的 為什麼你賺不到錢？不是你笨，是你是自以為聰明 2.2026年將是拉開人與人之間階級距離最快速的一年 下一波的炒底資產隨隨便便我都可以翻10倍以上
5afSVWrtRCQ	4185.0	當老闆、投資賺大錢都是百分之一以下概率選之人 歐洲經濟爛到爆-人都要為自己的無知買單 世間上所有的人、事、物用租賃的方式最划算#投資 #投資理財 #財富 #財富自由 #股市 #投資心法＃AI #財富流
M2Yj9L7YloY	507.0	Key factors determining wealth disparity in the next three years... #investment #investment #weal...
DAC5A6clraI	11819.0	新年特別講堂：1.新的一年開始要懂得向女人學習社交與說謊2.當老闆、投資賺大錢都是百分之一以下的天選之人 3.歐洲經濟爛到爆-人都要為自己的無知買單 4.世間上所有的人、事、物用租賃的最划算
gyWoERT_JoI	5023.0	嚴重警告：男人一旦想女人一定影響拔刀速度 1.驀然回首身邊皆是可憐人
gRYNFdTY2MY	893.0	February 14, 2026: What is the true nature of gold? Throughout history, gold has been the most po...
d0kNwSSsNrA	557.0	深度復盤2026年-財富翻身的底層 #投資 #投資理財 #財富 #財富自由 #股市 #投資心法＃AI #財富流
yZgX5DaSBgM	540.0	馬太效應與財富的關係 #投資 #投資理財 #財富 #財富自由 #股市 #投資心法＃AI #財富流
KcTFy1P5P4c	553.0	沉默成本與財富千絲萬縷的關係剖析#投資  #投資理財 #財富 #財富自由  #股市 #投資心法 ＃AI #財富流
zXAO9MPzBoE	4503.0	台灣ＪＡＭ與世界AI發展的應用方向有哪些？#投資  #投資理財 #財富 #財富自由  #股市 #投資心法 ＃AI #財富流
tkyhS9x8AZg	514.0	Tail Risk - Why do 99% of investors lose money at the end of a bull market? #Investing #Investmen...
HiSEMvCPdMc	487.0	The Middle Class's Three-Piece Anti-Poverty Kit #Investment #InvestmentManagement #Wealth #Financ...
Psx4dPoXGyM	542.0	February 7, 2026: A recap of February 5-6: Why did Bitcoin, gold, and silver all experience a sha...
VyVnSRkhakE	6908.0	牛津視界財經-2026震撼一週：當避險不再安全，我們該躲去那？ft. 財富指揮官黃靖哲/資產規畫專員Cindy Baby #投資  #投資理財 #財富 #財富自由 #股市 #投資心法 ＃AI #財富流
WgjHFzmulQU	490.0	The Prisoner's Dilemma: The Ghost Hidden Behind Wealth #HotTopic #Investment #Investment #Wealth ...
H4-xe2eEvTw	584.0	The Relationship Between Antifragility and Wealth! #HotTopic #Investment #Investment #Wealth #Fin...
SK2H436OTwo	4537.0	確認偏誤以及外部歸因-一樣米養百樣人，命運真的是天註定#熱門 #投資  #投資理財 #財富 #財富自由 #財商 #財運 #致富 #股市 #投資心法 ＃AI #創業 #愛自己 #金錢 #正能量 #財富流
yhCU9lZ3ovw	554.0	Anthropic ignites Wall Street, a new concern for the software stock crash #HotTopic #Investment #...
e1XEROqx5ec	201.0	February 5, 2026: Where will Bitcoin fall to this week? What will be the bottom price for Bitcoin...
kcAiX7qdVKs	718.0	Meditation - The Key to Wealth Enhancement! #HotTopic #Investment #Investment #Wealth #FinancialF...
ip3r3l5d0Hs	612.0	揭開媒氣燈效應！#熱門 #投資  #投資理財 #財富 #財富自由 #財商 #財運 #致富 #股市 #投資心法 ＃AI #創業 #愛自己 #金錢 #正能量 #財富流
vOgO2EIrQQc	737.0	Why does loss aversion sometimes lead to significant losses? #HotTopic #Investment #Investment #W...
h_3602XdRVc	648.0	9 Signs Your True Love is Coming #HotTopic #Investment #Investment #Wealth #FinancialFreedom #Fin...
NdLXO6IDnVo	584.0	Survivorship Bias and Wealth - The Truth Hidden Beneath the Surface #HotTopic #Investment #Invest...
d357Tpg05A4	4414.0	2026年就是修身養性的一年 耐心等待全球經濟天譴的降臨-後AI時代的經濟亮點是什麼？#熱門 #投資  #投資理財 #財富 #財富自由 #財商 #財運 #致富 #股市 #投資心法＃ＡＩ #創業
Kh9pK_Yy0dw	687.0	The post-AI era will be characterized by a large number of individuals running companies valued a...
Tunst3lGaIo	4623.0	全世界營養密度最高的食物-以後可能再也不用吃任何補劑、許多慢性病藥也可能也可以不用再吃囉！？#熱門 #投資  #投資理財 #財富 #財富自由 #財商 #財運 #致富 #股市 #投資心法
8LVdtP9emog	664.0	The delicate relationship between the collective action dilemma and wealth investment #HotTopic #...
RbwN8-RZWHo	616.0	Exploring the subtle connection between the Dunning-Kruger effect and wealth #HotTopic #Investmen...
p2SaaJWcHXQ	930.0	王陽明哲學與財富-跨越時空的啟迪#熱門 #投資  #投資理財 #財富 #財富自由 #財商 #財運 #致富 #股市#正能量 #投資心法 #王陽明
2t-_qxdXAug	545.0	January 19, 2026 Long-term strategy of energy giants (Buy secretly if you like; don't tell anyone...
G9fzTSFD3Ts	8317.0	生命最終都會結束任何人皆無法避免 但你仍然擁有生命過程中的解釋權 在極短暫的時間內你依然可以得到完整的幸福 幸福根本勿須用烏托邦式的天長地久取得
k5As8B1NMKY	448.0	January 2026: After you earn your first pot of gold, should you buy a luxury car or a house? #Hot...
gaJPAOyRF70	319.0	In the post-AI era (January 18, 2026), which of the seven major US stock market giants will thriv...
rXxcFdSHxhs	6317.0	無意間挖掘到一個把妹的新聖地～ 更無意間發覺到如何篩選女人的方法論～
ihhRXOLITu8	9106.0	你會失去的，都是本就不該屬於你的！
M86SWdGNKdo	509.0	From the Stars to Wealth: How the Macro Effect Reshapes Your Wealth Creation Pattern #HotTopic #I...
JJwkh0MJD1U	511.0	Stop believing in the 10,000-hour rule. Why iterative effort is the underlying logic for ordinary...
k8k73TqW4nk	8858.0	台股、台積電持續創新高。股票該如何處理？ 讓財富指輝官-黃靖哲分析師來告訴你！#熱門  #投資 #人生感悟 #人生哲理 #人生智慧 #投資初心者 #投資理財 #財富 #財富自由 #財商 #財運 #致富
QyTy0f1aHbQ	566.0	2026年台灣房地產市場：碎心戀？量縮盤整下的投資求生術#投資理財 #財富 #財富自由 #財商 #財商思維 #致富 #財經 #財經新聞 #房市 #房地產 #房地產投資 #房产
4QSN3YEEuPU	719.0	2026 is poised to be a "super IPO year" for the US stock market. The first company on this year's...
nfccLue4XYo	520.0	Let Money Come to You Automatically: The Falkland Law and the Profound Logic of Wealth Growth #Ho...
ifrH6vRVBek	537.0	Let Money Follow You: The Walsh Rule and the Ultimate Logic of Wealth #WolsonRule #HotTopic #Inve...
wo6dFf1I7dI	739.0	Deconstructing Gilbert's Law—Why "No One to Tell" is the Beginning of Wealth? #GilbertLaw #Trendi...
rzGhUf9xO-Q	6811.0	普通人賺錢是否有捷徑答案當然有？那就是少走彎路，可是普通人之所以為普通人因為他看不懂什麼是彎路什麼是直路！ #熱門 #人生 #人生感悟 #人生哲理 #投資 #台股 ＃#情感#正能量#股市
9jTuVJMVetw	555.0	The "Microscope" and "Navigator" of Wealth: In-depth Analysis of the Inevitable Connection Betwee...
87BsM37qBZ8	667.0	From Misfortune to Wealth: A Deep Dialogue Between Murphy's Law and Wealth #Murphy'sLaw #Trending...
9eM4JLOWrHg	577.0	The Invisible Scythe of Capitalism: Deconstructing the Brutal Survival Game Under the "Survival K...
VWwVO0n0f8k	508.0	2026 Microsoft Global Operations Strategy and Investment Value In-Depth Research Report #USStocks...
K6rxm2sZYhA	4128.0	美國最新飲食指南出爐，觀念完全大翻轉　#健康 #健康飲食 #健康生活
gejmYgg6oPY	910.0	2026 MediaTek (2454.TW) Comprehensive Operational Strategy and Global Investment In-Depth Report ...
8Am3NXAGEL0	418.0	TSMC (2330) 2026 Operating Outlook: Moving Towards the Era of 2nm and AI Scale-up #2330TSMC #HotT...
QN_eDIESIOQ	367.0	2026年輝達（Nvidia）公司營運展望概述#熱門 #股票 #美股 #輝達 #英偉達 #股市 #投資 ＃
8jZ9lbAt4_w	45.0	TSMC's US ADRs continued to rise, while Venezuelan crude oil prices continued to decline due to p...
BnnfnTO7vN0	5218.0	2026一月份台灣JAM報告
-lVbCyXvGeg	519.0	The most important advice for the 2026 Chinese New Year: Cash is not just cash, it's a future opt...
sC9-Mj--UhI	5179.0	世間上大多數的知識份子一輩子窮逼的原因是什麼？答案很簡單，因為他們不願意接受世界運作的規則！滿腦子是被統治者灌輸的垃圾思想！
DVYfyFSpANE	5816.0	あけましておめでとうございます。 如何才不會被女人社會老闆親友PUA？ 當你成為社會電影反派思維主角後 你會發覺這個社會終於變正常了～
g81oXa0xXCk	4301.0	跨新年了!但是新想事成只是騙人的自慰 起而行讀人才會有希望
_AE_j_OukHA	7116.0	財富從來都不是目的、自由才是！ 為什麼你現在還沒成功發大財？ 為何家族的興起一定要有三代人的努力 1.生存焦慮-追求穩定  2.對被愛的執著  3.找到克服家族枷鎖的生存模式與解決創傷心理
Mh_tzcvAAC0	6068.0	人生如何得到財富與幸福人生-進化進化再進化 選擇思維成長型伴侶，不要選擇思想固化型伴侶 為什麼這樣做你才能得到思想複利
Vgjb6nckrZY	588.0	What form should liquidity take before the market crash of 2026? (December 28, 2025)
xEI5iuujlSs	245.0	December 27, 2025: How to become a perpetual winner? Is it truly possible for an investor to alwa...
NBkPuFI6vSI	6159.0	做人最難的一點就是認知到自身的處境 為何一堆人投資會失-情緒風控失效的人類 人類大腦有確認偏誤-本能排斥不喜歡的事 只想聽好聽的話-排斥所有自身不喜歡的信息 人的大腦會刻意忽略挑戰自身堅信的證據
HQLWRB7QUB4	6942.0	久方武從查理芒格與巴菲特學到什麼真傳 投資玩得是一種認知套利 高手會贏不代表能力與智商好而是懂得閃躲 輸家只會盲目硬幹 高手最終用時間熬死對方！
XoQHys0v-a0	2865.0	台灣JAM20251218報告
vRQIxLn9MAA	3457.0	The human stories depicted in movies are actually true.
GzDo9TQzjzs	3540.0	The internet age was all about equity investment; the AI ​​age is all about debt investment. If i...
4oUPJdpz38g	6639.0	其實美聯儲從2008年到現在從來沒有停止QE
dQBf7UwB_Wo	3781.0	黃老師許你一個台股未來
kpA2EwPczno	3923.0	20251211台灣JAM報告
qUvJDeR92XY	235.0	2025 12 10 Phala to Ether Supplementary Notes
LpU8Ghucyzc	538.0	December 8, 2025: Are stablecoins USDT and USDC really safe? If so, how should we deal with them?
W7gVxPo8TVQ	608.0	December 8, 2025: What does Japan's impending interest rate hike and the US's planned interest ra...
xV5Ydpiw-J4	3465.0	Any man who chooses to live a life of complacency will face significant risks in his life.
5gNmjkQDklI	3524.0	Taiwan JAM Report, December 4, 2025
b08_6r4VWbU	8511.0	我完全不相信算命但卻相信人可以改命 看許多專科醫生最終得到他在專科看的病 明明醫生救人做好事為何沒有得到福報好報呢？ 如生理、心理救人無數的知名中醫師倪海廈59歲未滿離開地球 業力與怨力的量子糾纏說起
5qyfnhm9dAs	5700.0	本輪加密貨幣世界傻逼人們所犯的最大荒謬 把充滿希望中毀滅誤判為半信半疑中成長 任何人能賺到的錢皆無法超越他的思維邊界
jk8Fu7EO_dw	6793.0	Nvidia的AI死定了，一定會被谷歌或其他TPU系統消滅 現金的魔法到底有多強大？ 不介入他人因果最多點到為止  用慈悲看天下,天下皆是可憐人 用因果看天下,天下無一可憐人
nqZo03DAtU8	479.0	December 1, 2025: How to consolidate PHA from Polkadot to Ethereum (Little Fox) PART 1 (PART 2 wi...
7sC1jTtLkCE	4128.0	比特幣正在做最後的垂死掙扎！ 但～無用啦～一切已經結束了～
drfBzY6qhns	4877.0	20251127 台灣JAM報告
FUMjKj8pJe8	4025.0	財富的累積並非做對事情 而是不要做錯事 許多YT博主依然在說Ai公司賺很多這次不一樣 久方武看到此擦鞋童的說帖就知這一次將一模一樣
S0fa1XfnSvE	4754.0	世間上任何人都會為自己的愚蠢買單 君子不立於圍牆之下 在本輪大熊市中一定會有許多人破產 你認為這些破產人未來能再站起來嗎？ 一個殘酷的答案99.9%站不起來，為什麼？ 為什麼我們要大量學習財務認知？
-a1w_h_weaQ	734.0	November 25, 2025: Why did I sell all my Bitcoin at $126,000? What caused me to sell it? I had al...
9lTw0zkxfUE	960.0	November 23, 2025 When a major market downturn hits, there's only one key point: what should you ...
AdiCxNBqiY4	6515.0	聰明人跟智慧人差距有多大？你會選擇當哪一種人？
YgtifHKd-6E	4863.0	20251120 台灣JAM報告
njP6RkiCpR0	9236.0	比特幣與乙太幣創新低～你有何感想～
dfVACklGgvo	3382.0	讓你自己成為自己的父母 成人要長大就要學會自己教自己
oLcSk3yNWrE	4804.0	為什麼你窮？因為你沒有搞清楚科技、科學與資本之間的哲學關係！ 這一次真的會不一樣嗎？
RaIvKJw_nBE	961.0	November 17, 2025: Why I gave up long-term holding of Bitcoin and sold off my entire position at ...
ovt12qlwdLg	4604.0	20251113台灣JAM報告
xeU5SjxGwjY	506.0	On November 12, 2025, after Polkadot 2.0 went live, the method for transferring ACALA to a JS wal...
eEeY-imGv1U	3082.0	給自己人生一個翻身的機會 做好投資的第一要務-先投資自己。投資就像在黑夜中開著車走一條未知道路 新手與老手都不知道前面道路是如何 老手憑藉著豐富經驗避開所有坑 新手掉入萬丈深坑懸崖成為禿鷹盤中的韭菜
7qheYG_vGH4	3743.0	不糾結、不戀戰、不死嗑 記好人生的主線任務：將軍趕路不斬路邊小野兔。
Q9_IjMiE3ko	2800.0	2025IT初階課程https://www.facebook.com/share/p/1BfY7UaEpC/ 最好的交易機會是等出來的、不是找出來的。如果你是在多頭時才找來的機 最終都是陷阱而不是機會
Qmgnas-xzZE	598.0	2025 11 09 緊盯美聯儲升息降息QE、QT時你已經輸了，任何總經預測最終都與市場實際狀況脫節？
Juy280wlJF4	371.0	美元世界的真相...全市場都說美國印鈔導致美元不值錢了但為何美元對全世界貨幣卻越來越強？
uTTc895C0sg	8047.0	2025 IT初階課程: From Zero to Ship報名開始  20251106 台灣JAM報告
Jl_jRdyztfE	6738.0	成為真正高人的三戒： 戒解釋的慾望 戒證明的衝動 戒改變他人的妄想！
LDc96ugq-_Y	5988.0	認清自己＋認清世界＝創富世界
d1ZIuQtKPt8	6411.0	1.當你慢慢變富後很多思維也會隨之改變 特別是對吃這一件事 好吃鬼的底層人個性也一定會改變。 2.讓久方武來告訴你賺大錢的底層邏輯吧～
Vi6zQsdfE1E	4429.0	20251030台灣JAM報告 初階IT研習課程擬於11月15號舉行
2rxu1aPJ2Lg	3500.0	20251029為何美日股票同步創新高？你知道原因居然是稀土問題嗎！
Rh8bT8b7EBs	4495.0	人生要懂得從生存模式到創新創造模式 初階IT研習營延後一星至11月中旬舉辦 暫訂於11月15號星期六13:30台北實體課 無法到者網路學習或回看影片
